BatchID,JobID,alpha_a,alpha_b,alpha_c,beta_a,beta_b,beta_c,gamma_BA,gamma_CA,delta_BA,delta_CA,delBEa
654,1,0.2,0.6,0.6,1.2,0.9,0.9,1.8,1.8,1.0,0.5,0.8
654,2,0.6,0.6,0.6,1.2,0.9,0.9,1.8,1.8,1.0,0.5,0.8
654,3,0.9,0.6,0.6,1.2,0.9,0.9,1.8,1.8,1.0,0.5,0.8
654,4,0.2,0.9,0.6,1.2,0.9,0.9,1.8,1.8,1.0,0.5,0.8
654,5,0.6,0.9,0.6,1.2,0.9,0.9,1.8,1.8,1.0,0.5,0.8
654,6,0.9,0.9,0.6,1.2,0.9,0.9,1.8,1.8,1.0,0.5,0.8
654,7,0.2,0.2,0.9,1.2,0.9,0.9,1.8,1.8,1.0,0.5,0.8
654,8,0.6,0.2,0.9,1.2,0.9,0.9,1.8,1.8,1.0,0.5,0.8
654,9,0.9,0.2,0.9,1.2,0.9,0.9,1.8,1.8,1.0,0.5,0.8
654,10,0.2,0.6,0.9,1.2,0.9,0.9,1.8,1.8,1.0,0.5,0.8
654,11,0.6,0.6,0.9,1.2,0.9,0.9,1.8,1.8,1.0,0.5,0.8
654,12,0.9,0.6,0.9,1.2,0.9,0.9,1.8,1.8,1.0,0.5,0.8
654,13,0.2,0.9,0.9,1.2,0.9,0.9,1.8,1.8,1.0,0.5,0.8
654,14,0.6,0.9,0.9,1.2,0.9,0.9,1.8,1.8,1.0,0.5,0.8
654,15,0.9,0.9,0.9,1.2,0.9,0.9,1.8,1.8,1.0,0.5,0.8
654,16,0.2,0.2,0.2,0.6,1.2,0.9,1.8,1.8,1.0,0.5,0.8
654,17,0.6,0.2,0.2,0.6,1.2,0.9,1.8,1.8,1.0,0.5,0.8
654,18,0.9,0.2,0.2,0.6,1.2,0.9,1.8,1.8,1.0,0.5,0.8
654,19,0.2,0.6,0.2,0.6,1.2,0.9,1.8,1.8,1.0,0.5,0.8
654,20,0.6,0.6,0.2,0.6,1.2,0.9,1.8,1.8,1.0,0.5,0.8
654,21,0.9,0.6,0.2,0.6,1.2,0.9,1.8,1.8,1.0,0.5,0.8
654,22,0.2,0.9,0.2,0.6,1.2,0.9,1.8,1.8,1.0,0.5,0.8
654,23,0.6,0.9,0.2,0.6,1.2,0.9,1.8,1.8,1.0,0.5,0.8
654,24,0.9,0.9,0.2,0.6,1.2,0.9,1.8,1.8,1.0,0.5,0.8
654,25,0.2,0.2,0.6,0.6,1.2,0.9,1.8,1.8,1.0,0.5,0.8
654,26,0.6,0.2,0.6,0.6,1.2,0.9,1.8,1.8,1.0,0.5,0.8
654,27,0.9,0.2,0.6,0.6,1.2,0.9,1.8,1.8,1.0,0.5,0.8
654,28,0.2,0.6,0.6,0.6,1.2,0.9,1.8,1.8,1.0,0.5,0.8
