alpha-a,alpha-b,alpha-c,beta-a,beta-b,beta-c,gamma-b-a,gamma-c-a,delta-b-a,delta-c-a,change-in-bea
0.0,0.1,0.06666666666666668,0.04166666666666667,0.03333333333333334,0.08333333333333331,0.0142857142857143,0.7333333333333333,0.04,0.06,0.13333333333333333
0.19999999999999998,0.35,0.03333333333333335,0.0,0.05000000000000001,0.10000000000000002,0.30000000000000004,0.1277777777777778,0.0,0.12,0.33333333333333337
0.06666666666666668,0.0,0.0,0.033333333333333326,0.0,0.011111111111111108,0.18333333333333338,0.061111111111111116,0.4600000000000001,0.06,0.16250000000000003
0.3,0.0,0.1,0.0,0.2333333333333334,0.2,0.014285714285714282,0.0,0.09999999999999999,0.48,0.16666666666666669
0.11111111111111112,0.0,0.19999999999999996,0.0,0.04166666666666667,0.12499999999999993,0.061111111111111116,0.05714285714285714,0.006666666666666672,0.0,0.0
0.35,0.011111111111111108,0.30000000000000004,0.02222222222222223,0.011111111111111108,0.03333333333333331,0.02222222222222223,0.11111111111111112,0.07333333333333333,0.19,0.039999999999999994
0.22222222222222224,0.5499999999999999,0.31111111111111117,0.0,0.04999999999999999,0.0,0.055555555555555546,0.13333333333333333,0.02666666666666666,0.1,0.0
0.08888888888888889,0.4,0.55,0.075,0.05000000000000001,0.011111111111111108,0.03333333333333334,0.03333333333333335,1.0,0.05,0.0
0.13333333333333336,0.15555555555555559,0.19999999999999998,0.02222222222222223,0.15555555555555556,0.11666666666666667,0.0,0.011111111111111108,0.05,0.0,0.0
0.14444444444444443,0.11111111111111112,0.24999999999999994,0.05555555555555556,0.16666666666666666,0.3500000000000001,0.2833333333333333,0.12857142857142856,0.006666666666666672,0.5199999999999999,0.0
0.14444444444444443,0.15,0.11666666666666665,0.0,0.0,0.13333333333333336,0.0,0.05000000000000001,0.21333333333333332,0.020000000000000004,0.0875
0.13333333333333336,0.15555555555555553,0.0,0.0,0.0,0.20833333333333326,0.0,0.0,0.32,0.039999999999999994,0.0
0.13333333333333333,0.0,0.0,0.0,0.2666666666666667,0.11666666666666663,0.05714285714285712,0.13333333333333333,0.68,0.0,0.0
0.0,0.15,0.1,0.16666666666666669,0.0,0.06666666666666668,0.1214285714285714,0.08888888888888889,0.09333333333333334,0.16,0.0
0.4999999999999999,0.0,0.21666666666666665,0.06666666666666662,0.2666666666666667,0.0,0.0,0.0,0.030000000000000006,0.039999999999999994,0.03333333333333335
0.0,0.0,0.45,0.0,0.0,0.0,0.3944444444444445,0.1,0.05,0.0,0.15
0.0,0.22222222222222224,0.18888888888888888,0.11666666666666667,0.0,0.055555555555555566,0.15,0.05555555555555556,0.08,0.009999999999999998,0.5000000000000001
0.23333333333333334,0.0,0.05000000000000001,0.06666666666666668,0.0,0.008333333333333323,0.11428571428571428,0.1714285714285714,0.05333333333333333,0.06,0.0
0.0,0.2888888888888889,0.0,0.33333333333333337,0.033333333333333326,0.0,0.02857142857142858,0.85,0.0,0.0,0.13333333333333333
0.2444444444444444,0.0,0.1888888888888889,0.1,0.0,0.05000000000000001,0.6833333333333333,0.08333333333333336,0.07333333333333333,0.12666666666666665,0.0
0.11111111111111112,0.016666666666666663,0.0,0.3666666666666667,0.07499999999999998,0.06666666666666665,0.1222222222222222,0.3666666666666667,0.03333333333333333,0.1,0.1125
0.016666666666666663,0.19999999999999998,0.05,0.02222222222222223,0.13333333333333336,0.04444444444444443,0.0,0.04999999999999999,0.04,0.05333333333333333,0.025000000000000005
0.0,0.36666666666666664,0.08333333333333334,0.08333333333333336,0.06666666666666668,0.04444444444444443,0.0,0.1,0.06666666666666667,0.05333333333333332,0.0
0.0,0.17777777777777778,0.0,0.2333333333333333,0.03333333333333331,0.06666666666666665,0.10000000000000002,0.0,0.22000000000000003,0.0,0.025000000000000005
0.0,0.1,0.35,0.03333333333333334,0.044444444444444446,0.0,0.6833333333333333,0.06428571428571428,0.04,0.06000000000000001,0.0875
0.0,0.22222222222222224,0.0,0.06666666666666668,0.0,0.2166666666666667,0.11428571428571428,0.0,0.44000000000000006,0.07999999999999999,0.0
0.14999999999999997,0.4222222222222222,0.05555555555555556,0.008333333333333323,0.033333333333333326,0.0,0.0,0.03333333333333335,0.18,0.08,0.16666666666666669
0.044444444444444446,0.2833333333333333,0.12222222222222223,0.0,0.04444444444444444,0.06666666666666668,0.18571428571428572,0.09285714285714285,0.27999999999999997,0.0,0.0
0.011111111111111108,0.04999999999999999,0.14999999999999997,0.011111111111111108,0.05555555555555556,0.011111111111111108,0.2,0.021428571428571432,0.36,0.05,0.08750000000000002
0.0,0.0,0.65,0.044444444444444446,0.18333333333333335,0.05555555555555556,0.09285714285714283,0.0,0.16,0.14,0.0
0.0,0.2833333333333333,0.13333333333333333,0.2833333333333334,0.02222222222222223,0.0,0.2833333333333333,0.16666666666666669,0.0,0.11999999999999997,0.0
0.11666666666666665,0.06666666666666668,0.16666666666666669,0.0,0.0,0.0,0.1,0.16666666666666669,0.020000000000000004,0.2733333333333334,0.075
0.06666666666666667,0.0,0.5111111111111111,0.0,0.0,0.10000000000000002,0.03333333333333335,0.05000000000000001,0.08,0.1,0.06250000000000001
0.17777777777777776,0.04999999999999999,0.35,0.008333333333333342,0.033333333333333326,0.024999999999999988,0.0,0.20000000000000004,0.0,0.2866666666666666,0.06000000000000001
0.1333333333333333,0.033333333333333326,0.05,0.011111111111111108,0.02222222222222223,0.033333333333333326,0.08571428571428572,0.4666666666666667,0.12,0.1,0.04
0.12222222222222223,0.06666666666666667,1.2,0.04999999999999999,0.0,0.0,0.03333333333333334,0.03571428571428571,0.05333333333333332,0.33999999999999997,0.0
0.08333333333333333,0.1,0.2,0.024999999999999994,0.09166666666666665,0.05555555555555556,0.05,0.33333333333333337,0.0,0.08,0.012500000000000011
0.0,0.2,0.1,0.08333333333333336,0.0888888888888889,0.2500000000000001,0.016666666666666663,0.011111111111111108,0.0,0.019999999999999997,0.13999999999999999
0.09999999999999999,0.15,0.0,0.03333333333333334,0.06666666666666668,0.1666666666666667,0.0,0.75,0.05,0.02666666666666666,0.06250000000000001
0.0,0.3,0.15555555555555559,0.0,0.0,0.0,0.06428571428571425,0.16666666666666669,0.0,0.0,0.0
0.15,0.0,0.04444444444444444,0.0833333333333333,0.15000000000000005,0.225,0.0,0.0,0.0,0.039999999999999994,0.0
0.32222222222222224,0.02222222222222223,0.03333333333333334,0.008333333333333323,0.24999999999999994,0.2833333333333334,0.0,0.014285714285714282,0.26000000000000006,0.0,0.0
0.0,0.05000000000000001,0.0,0.05555555555555556,0.0,0.055555555555555566,0.014285714285714282,0.25,0.010000000000000009,0.06,0.1
0.04999999999999999,0.06666666666666668,0.04999999999999999,0.11666666666666667,0.05000000000000001,0.0888888888888889,0.29444444444444445,0.0857142857142857,0.04666666666666666,0.0,0.0
0.0,0.07777777777777777,0.06666666666666668,0.016666666666666663,0.05833333333333333,0.0,0.0,0.2785714285714285,0.05,0.06000000000000001,0.16666666666666669
0.23333333333333334,0.31111111111111117,0.011111111111111108,0.04166666666666667,0.05000000000000001,0.02222222222222223,0.16666666666666669,0.75,0.0,0.18,0.025000000000000005
0.0,0.05,0.08333333333333333,0.0,0.04444444444444443,0.044444444444444446,0.4,0.12857142857142856,0.54,0.04666666666666666,0.039999999999999994
0.0,0.033333333333333326,0.06666666666666668,0.06666666666666668,0.29999999999999993,0.15000000000000005,0.5,0.11111111111111112,0.05,0.0,0.0
0.11111111111111112,0.0,0.06666666666666667,0.02222222222222223,0.1166666666666667,0.3,0.10000000000000002,0.011111111111111108,0.0,0.0,0.019999999999999997
0.033333333333333326,0.06666666666666667,0.06666666666666668,0.0,0.0,0.0,1.1166666666666667,0.07142857142857142,0.06,0.04,0.2666666666666667
0.1,0.6444444444444444,0.06666666666666668,0.0,0.0,0.03333333333333335,0.0,0.03571428571428573,0.0,0.0,0.06250000000000001
0.18888888888888888,0.0,0.24444444444444446,0.06666666666666665,0.049999999999999975,0.0,0.021428571428571432,0.0,0.0,0.1,0.0
0.0,0.0,0.0,0.0,0.0,0.17499999999999993,0.6333333333333334,0.13333333333333333,0.8400000000000001,0.020000000000000004,0.0
0.24444444444444446,0.2,0.016666666666666663,0.02222222222222223,0.016666666666666663,0.09166666666666665,0.00714285714285715,0.10000000000000002,0.05,0.06,0.0
0.0,0.0,0.14444444444444446,0.0,0.0,0.08333333333333336,0.19444444444444445,0.06428571428571428,0.62,0.09333333333333334,0.0
0.06666666666666665,0.1888888888888889,0.04999999999999999,0.03333333333333334,0.033333333333333326,0.022222222222222216,0.0,0.07142857142857142,0.02,0.08,0.06666666666666668
0.15000000000000002,0.0,0.0,0.0,0.0,0.04166666666666665,0.2857142857142857,0.00555555555555556,0.62,0.0,0.06
0.15555555555555559,0.06666666666666667,0.09999999999999998,0.0,0.02222222222222223,0.11666666666666667,0.25,0.0,0.9,0.030000000000000006,0.0
0.11111111111111112,0.0,0.06666666666666668,0.11111111111111112,0.43333333333333346,0.0,0.0,0.08333333333333334,0.0,0.0,0.0
0.0,0.10000000000000002,0.0,0.011111111111111108,0.0,0.06666666666666665,0.0,0.26666666666666666,0.12000000000000002,0.17333333333333328,0.0
0.5,0.19999999999999998,0.0,0.04166666666666667,0.0,0.55,0.0,0.0,0.13333333333333333,0.04,0.07999999999999999
0.0,0.1,0.05555555555555556,0.13333333333333336,0.12222222222222226,0.1,0.5166666666666667,0.05714285714285713,0.1,0.019999999999999997,0.0
0.0,0.11666666666666665,0.08888888888888889,0.04444444444444444,0.0,0.016666666666666663,0.2,0.2,0.0,0.16,0.025000000000000005
0.25,0.15,0.03333333333333335,0.0,0.10000000000000002,0.0,0.95,0.021428571428571432,0.010000000000000009,0.13999999999999999,0.019999999999999997
0.06666666666666667,0.06666666666666668,0.08333333333333334,0.033333333333333326,0.02222222222222223,0.041666666666666644,0.0,0.0,0.20999999999999996,0.16,0.0
0.09999999999999998,0.011111111111111108,0.1,0.05,0.06666666666666667,0.011111111111111108,0.061111111111111116,0.0,0.12,0.06999999999999999,0.012500000000000011
0.07777777777777779,0.30000000000000004,0.04999999999999999,0.0,0.0,0.0,0.35000000000000003,0.33333333333333337,0.24666666666666667,0.32,0.0
0.11111111111111112,0.6,0.1333333333333333,0.15000000000000002,0.05000000000000001,0.0,0.6,0.5166666666666667,0.0,0.0,0.0
0.24999999999999994,0.1,0.55,0.08333333333333336,0.10000000000000002,0.06666666666666668,0.04285714285714285,0.021428571428571415,0.3,0.32,0.0
0.0,0.2111111111111111,0.04999999999999999,0.06666666666666668,0.03333333333333335,0.14444444444444446,0.0,0.08888888888888889,0.0,0.01333333333333333,0.1
0.21666666666666665,0.3,0.0,0.05833333333333333,0.0,0.1,0.0,0.1571428571428571,0.06999999999999999,0.64,0.0
0.0,0.0,0.05555555555555556,0.22222222222222224,0.0,0.033333333333333326,0.1357142857142857,0.14444444444444446,0.0,0.33999999999999997,0.3666666666666667
0.0,0.0,0.11111111111111112,0.03333333333333331,0.033333333333333326,0.09166666666666665,0.0,0.17222222222222222,0.12,0.13999999999999999,0.0
0.033333333333333326,0.0,0.13333333333333333,0.011111111111111108,0.06666666666666667,0.02222222222222223,0.10000000000000002,0.7333333333333334,0.18,0.19000000000000003,0.0
0.0,0.37777777777777777,0.19999999999999998,0.0,0.0,0.3166666666666667,0.05,0.23333333333333334,0.42000000000000004,0.09,0.0
0.0,0.3555555555555555,0.0,0.0,0.29999999999999993,0.0,0.0,0.0,0.20666666666666664,0.0,0.0
0.0,0.16666666666666666,0.11111111111111112,0.0,0.08888888888888892,0.016666666666666663,0.0,0.0,0.18666666666666665,0.03333333333333333,0.019999999999999997
0.5444444444444445,0.0,0.0,0.0,0.08333333333333334,0.1166666666666667,0.20000000000000004,0.03333333333333335,0.06,0.08,0.019999999999999997
0.30000000000000004,0.05555555555555556,0.0,0.0,0.05833333333333333,0.5333333333333334,0.06666666666666668,0.06428571428571428,0.18,0.04,0.0
0.11666666666666665,0.13333333333333336,0.0,0.011111111111111108,0.0,0.024999999999999994,0.02142857142857142,0.0,0.86,0.62,0.0
0.08333333333333331,0.0,0.06666666666666668,0.05555555555555556,0.033333333333333326,0.13333333333333333,0.07857142857142857,0.0,0.0,0.04000000000000001,0.05
0.13333333333333336,0.1888888888888889,0.05,0.11666666666666667,0.033333333333333326,0.04444444444444446,0.03571428571428571,0.0,0.24000000000000005,0.020000000000000004,0.1
0.0,0.0,0.18888888888888888,0.04444444444444444,0.13333333333333336,0.0,0.06428571428571431,0.3166666666666667,0.6,0.0,0.0
0.14999999999999997,0.30000000000000004,0.0,0.03333333333333335,0.14166666666666664,0.07777777777777777,0.042857142857142844,0.061111111111111116,0.11333333333333333,0.006666666666666672,0.0
0.08888888888888889,0.04999999999999999,0.0,0.03333333333333335,0.0,0.11111111111111113,0.18333333333333332,0.14285714285714285,0.020000000000000004,0.020000000000000004,0.05
0.38888888888888895,0.17777777777777776,0.044444444444444446,0.06666666666666668,0.0,0.0,0.19999999999999996,0.0,0.22000000000000003,0.059999999999999984,0.06250000000000003
0.13333333333333336,0.0,0.033333333333333326,0.0,0.03333333333333334,0.18333333333333335,1.5833333333333335,0.0,0.0,0.030000000000000006,0.04
0.05,0.0,0.41111111111111115,0.15000000000000005,0.016666666666666663,0.0,0.07857142857142854,0.005555555555555548,0.06,0.0,0.019999999999999997
0.016666666666666663,0.04999999999999999,0.2166666666666667,0.016666666666666663,0.0,0.0,0.011111111111111108,0.2785714285714286,0.0,0.03333333333333333,0.039999999999999994
0.11666666666666665,0.0,0.05,0.06666666666666668,0.05000000000000001,0.2166666666666667,0.03571428571428571,0.38333333333333336,0.06,0.0,0.0
0.0,0.16666666666666669,0.19999999999999998,0.0,0.0,0.06666666666666668,0.16666666666666666,0.25000000000000006,0.0,0.010000000000000009,0.0375
0.0,0.06666666666666668,0.033333333333333326,0.3833333333333334,0.0,0.08888888888888889,0.061111111111111116,0.055555555555555566,0.0,0.04999999999999999,0.03333333333333335
0.4499999999999999,0.08333333333333333,0.29999999999999993,0.0,0.011111111111111108,0.1166666666666667,0.0,0.18333333333333338,0.039999999999999994,0.006666666666666672,0.4666666666666668
0.0,0.0,0.19999999999999998,0.0,0.2666666666666667,0.05,0.0,0.1888888888888889,0.0,0.9800000000000001,0.0
0.13333333333333333,0.30000000000000004,0.016666666666666663,0.0,0.0,0.19166666666666665,0.95,0.45000000000000007,0.28,0.09999999999999999,0.0
0.18888888888888894,0.06666666666666667,0.06666666666666668,0.022222222222222216,0.2,0.15000000000000005,0.0,0.5,0.0,0.0,0.025000000000000005
0.033333333333333326,0.0,0.13333333333333336,0.055555555555555566,0.13333333333333336,0.0,0.6166666666666667,0.0,0.0,0.09333333333333334,0.3666666666666667
0.4222222222222222,0.0,0.05,0.033333333333333326,0.011111111111111108,0.04444444444444443,0.0,0.0,0.0,0.13333333333333333,0.050000000000000024
0.14444444444444443,0.08333333333333333,0.30000000000000004,0.06666666666666668,0.16666666666666669,0.011111111111111108,0.17222222222222222,0.03571428571428573,0.05,0.0,0.13333333333333333
0.4000000000000001,0.4999999999999999,0.03333333333333335,0.0,0.016666666666666663,0.0,0.021428571428571415,0.18333333333333335,0.0,0.05,0.0
0.15,0.0,0.24999999999999994,0.02222222222222223,0.03333333333333335,0.05555555555555556,0.0,0.25,0.06,0.48,0.06666666666666668
0.0,0.09999999999999999,0.08333333333333333,0.02222222222222223,0.016666666666666663,0.2,0.0,0.0,1.44,0.0,0.06000000000000001
0.0,0.011111111111111108,0.0,0.055555555555555566,0.06666666666666668,0.15,0.31111111111111106,0.3166666666666667,0.2,0.1733333333333333,0.0
0.033333333333333326,0.13333333333333336,1.1,0.0,0.016666666666666663,0.05000000000000001,0.0,0.15,0.0,0.82,0.13333333333333336
0.15,0.0,0.04999999999999999,0.0,0.041666666666666644,0.024999999999999994,0.14285714285714285,0.03333333333333334,0.06999999999999999,0.0,0.05
0.05000000000000001,0.25555555555555554,0.11666666666666665,0.0,0.0,0.1166666666666667,0.23333333333333334,0.1277777777777778,0.08,0.009999999999999998,0.06666666666666668
0.08333333333333334,0.0,0.04444444444444444,0.0888888888888889,0.2833333333333334,0.11666666666666663,0.0,0.2,0.0,0.0,0.0
0.1,0.0,0.0,0.0,0.03333333333333335,0.1166666666666667,0.22222222222222224,0.14444444444444446,0.11333333333333333,0.009999999999999998,0.0
0.55,0.05,0.14999999999999997,0.12499999999999997,0.0,0.0,0.5999999999999999,0.00555555555555556,0.48,0.039999999999999994,0.06666666666666668
0.19999999999999998,0.10000000000000002,0.11111111111111112,0.0,0.033333333333333326,0.0,0.07777777777777777,0.028571428571428546,0.03333333333333333,0.9400000000000001,0.019999999999999997
0.016666666666666663,0.1,0.055555555555555566,0.0,0.0,0.12499999999999997,0.20000000000000004,0.055555555555555566,0.0,0.10666666666666666,0.12500000000000006
0.016666666666666663,0.05555555555555556,0.0,0.03333333333333331,0.0,0.0,0.0,0.17857142857142855,0.10666666666666666,0.15999999999999998,0.2
0.4222222222222222,0.0,0.32222222222222224,0.033333333333333326,0.0,0.04444444444444444,0.0,0.0,0.0,0.0,0.012500000000000011
0.13333333333333333,0.0,0.13333333333333336,0.06666666666666668,0.2166666666666667,0.0,0.20555555555555557,0.021428571428571415,0.44000000000000006,0.04,0.0
0.0,0.65,0.0,0.058333333333333307,0.011111111111111108,0.03333333333333331,0.09444444444444446,0.33333333333333337,0.0,0.0,0.0
0.14999999999999997,0.07777777777777777,0.13333333333333336,0.0,0.0,0.0,0.14285714285714282,0.05714285714285714,0.09,0.0,0.1125
0.044444444444444446,0.48888888888888893,0.0,0.1,0.0,0.0,0.0,0.049999999999999975,0.0,0.36,0.0
0.0,0.09999999999999999,0.21666666666666662,0.05000000000000001,0.033333333333333326,0.033333333333333326,0.021428571428571432,0.16666666666666669,0.12666666666666665,0.2,0.0
0.07777777777777777,0.3777777777777778,0.011111111111111108,0.0,0.011111111111111108,0.0,0.0,0.2166666666666667,0.020000000000000004,0.32,0.0
0.12222222222222223,0.033333333333333326,0.08333333333333336,0.03333333333333335,0.0,0.0,0.0,0.06666666666666668,0.12,0.0,0.1875
0.08888888888888888,0.0,0.0,0.0,0.0,0.6000000000000002,0.0,0.033333333333333326,0.36,0.039999999999999994,0.019999999999999997
0.06666666666666667,0.016666666666666663,0.016666666666666663,0.008333333333333323,0.15,0.0,0.4,0.07777777777777778,0.06999999999999999,0.19999999999999998,0.0
0.32222222222222224,0.05000000000000001,0.033333333333333326,0.0,0.0,0.0,0.04444444444444445,0.02222222222222223,0.19,0.0,0.0
0.13333333333333333,0.14999999999999997,0.06666666666666667,0.03333333333333335,0.0,0.08333333333333336,0.0,0.02857142857142858,0.15,0.0,0.23333333333333334
